"ENSEMBL_ID","N61311_Untreated","N61311_Dexamethasone","N052611_Untreated","N052611_Dexamethasone","N080611_Untreated","N080611_Dexamethasone","N061011_Untreated","N061011_Dexamethasone"
"ENSG00000236162",0,0,0,0,0,0,0,0
"ENSG00000143882",10,11,17,11,12,25,12,9
"ENSG00000239053",0,0,0,0,0,0,0,0
"ENSG00000272275",4,4,4,0,5,2,4,6
"ENSG00000143870",4241,3038,3982,2084,3918,5700,2911,2448
"ENSG00000238962",0,0,0,0,0,0,0,0
"ENSG00000232056",0,0,0,0,0,0,0,0
"ENSG00000270488",0,0,0,0,0,0,0,0
"ENSG00000271952",0,0,0,0,0,0,0,0
"ENSG00000162975",8,3,5,0,12,4,6,1
"ENSG00000226080",0,0,0,0,1,0,0,0
"ENSG00000145063",0,1,0,0,0,0,0,0
"ENSG00000150873",1,0,2,1,2,1,3,1
"ENSG00000162976",581,659,575,471,555,765,612,825
"ENSG00000134318",3198,5278,3938,3883,3632,6943,3339,6128
"ENSG00000207267",0,0,0,0,0,0,0,0
"ENSG00000230154",216,193,219,156,245,308,178,260
"ENSG00000226961",0,0,0,0,0,0,0,0
"ENSG00000230952",0,0,0,0,0,0,0,0
"ENSG00000231403",0,0,0,0,0,0,0,0
"ENSG00000224177",2,0,0,0,3,2,1,2
"ENSG00000285569",0,7,5,13,3,18,5,10
"ENSG00000169016",230,245,226,169,289,347,175,199
"ENSG00000196208",23,9,16,7,30,16,10,7
"ENSG00000201610",0,0,0,0,0,0,0,0
"ENSG00000264010",0,0,0,0,0,0,0,0
"ENSG00000251718",0,0,0,0,0,0,0,0
"ENSG00000202248",0,0,0,0,0,0,0,0
"ENSG00000285626",0,0,0,0,0,0,0,0
"ENSG00000239899",3,0,1,0,0,2,0,0
"ENSG00000169006",0,0,0,0,0,0,0,0
"ENSG00000230044",0,0,0,0,0,0,0,0
"ENSG00000276411",0,0,0,0,0,0,0,0
"ENSG00000134324",4360,4498,3985,4494,3718,5154,3341,6525
"ENSG00000228496",0,0,0,0,0,0,1,0
"ENSG00000203643",0,1,0,0,0,0,0,1
"ENSG00000230790",2,0,1,0,0,0,0,1
"ENSG00000265056",0,0,0,0,0,0,0,0
"ENSG00000265172",0,0,0,0,0,0,0,0
"ENSG00000224184",1,0,0,0,1,3,1,0
"ENSG00000238503",0,0,0,0,0,0,0,0
"ENSG00000264089",0,0,0,0,0,0,0,0
"ENSG00000207183",0,0,0,0,0,0,0,0
"ENSG00000223360",0,0,0,0,0,0,0,0
"ENSG00000261117",0,0,0,0,0,2,1,0
"ENSG00000071575",389,160,497,237,458,622,420,299
"ENSG00000264370",1,1,0,0,0,1,0,1
"ENSG00000225649",0,0,0,1,0,0,0,1
"ENSG00000285876",0,0,0,0,0,0,0,0
"ENSG00000229370",0,0,0,0,0,0,0,0
"ENSG00000230448",0,0,0,0,0,0,0,0
"ENSG00000227718",0,0,0,0,0,0,0,0
"ENSG00000251859",0,0,0,0,0,0,0,0
"ENSG00000237261",0,0,0,0,0,0,0,0
"ENSG00000228505",0,0,0,0,0,0,0,0
"ENSG00000162981",6,9,10,8,8,36,6,6
"ENSG00000235127",0,0,0,0,0,0,0,0
"ENSG00000151779",1816,1090,1967,901,1911,1931,1606,1246
"ENSG00000229087",0,1,0,0,0,0,0,0
"ENSG00000234022",0,0,1,0,0,0,0,0
"ENSG00000079785",1952,1776,2142,1316,2158,2510,1593,1621
"ENSG00000224194",0,1,1,0,0,0,1,0
"ENSG00000231031",0,0,0,0,0,0,0,0
"ENSG00000237326",0,0,0,0,0,0,0,0
"ENSG00000202160",0,0,0,0,0,0,0,0
"ENSG00000214657",0,0,0,0,0,0,0,0
"ENSG00000238371",0,0,0,0,0,0,0,0
"ENSG00000223850",0,0,0,0,0,0,0,0
"ENSG00000233718",0,0,0,0,0,0,0,0
"ENSG00000134323",0,0,0,0,0,0,0,0
"ENSG00000243541",0,0,0,0,0,0,0,0
"ENSG00000226764",0,0,0,0,0,0,0,0
"ENSG00000236289",0,0,0,0,0,0,0,0
"ENSG00000236989",0,0,0,0,0,0,0,0
"ENSG00000271315",0,0,0,0,0,0,0,0
"ENSG00000251704",0,0,0,0,0,0,0,0
"ENSG00000226041",0,0,0,0,0,0,0,0
"ENSG00000228876",0,0,0,0,0,0,0,0
"ENSG00000231266",0,0,0,0,0,0,0,0
"ENSG00000285354",0,0,0,0,0,0,0,0
"ENSG00000232444",0,0,0,0,0,0,0,0
"ENSG00000224400",0,0,0,0,0,0,0,0
"ENSG00000237633",0,1,0,0,0,0,0,0
"ENSG00000279663",0,0,0,0,0,0,0,0
"ENSG00000197872",484,193,439,143,402,280,367,225
"ENSG00000223536",0,0,0,1,0,0,0,0
"ENSG00000224604",0,0,0,0,0,0,0,0
"ENSG00000237670",0,0,0,0,0,0,0,0
"ENSG00000222842",0,0,0,0,0,0,0,0
"ENSG00000214843",0,0,0,0,0,0,0,0
"ENSG00000236348",1,1,0,1,0,1,1,0
"ENSG00000214842",0,0,0,0,0,0,0,0
"ENSG00000163032",0,0,1,0,0,4,1,0
"ENSG00000163029",704,782,751,511,916,1003,661,772
"ENSG00000178295",144,146,223,114,182,224,143,132
"ENSG00000151379",0,0,0,0,0,0,0,0
"ENSG00000170745",53,87,107,71,46,177,35,95
"ENSG00000212455",0,0,0,0,0,0,0,0
"ENSG00000260331",1,1,0,3,1,1,2,1
"ENSG00000240857",248,237,253,178,289,307,282,270
"ENSG00000250741",0,0,0,0,0,0,0,0
"ENSG00000185013",5,7,13,5,5,12,14,12
"ENSG00000207170",0,0,1,0,0,0,0,0
"ENSG00000224626",0,0,0,0,0,0,0,0
"ENSG00000236204",20,14,23,17,24,21,25,19
"ENSG00000266738",0,1,0,0,1,0,0,0
"ENSG00000143867",852,1171,1325,461,588,1122,917,755
"ENSG00000234597",0,0,0,0,0,0,0,0
"ENSG00000237992",0,0,0,0,0,0,0,0
"ENSG00000235911",0,0,0,0,0,0,0,0
"ENSG00000213403",0,0,0,0,0,0,0,0
"ENSG00000228784",14,4,19,5,2,1,15,1
"ENSG00000183891",80,96,66,72,54,78,57,84
"ENSG00000271991",0,1,4,1,1,0,0,1
"ENSG00000118965",450,455,487,317,562,718,501,519
"ENSG00000227210",1,2,9,0,6,4,2,7
"ENSG00000132031",30,38,74,58,48,104,36,59
"ENSG00000068697",8932,6885,9481,4746,11514,11575,8497,6917
"ENSG00000223734",1,1,0,1,1,1,1,0
"ENSG00000234378",0,0,0,0,0,0,0,0
"ENSG00000213729",0,1,0,0,0,0,0,0
"ENSG00000266059",0,0,0,0,0,0,0,0
"ENSG00000200763",0,0,0,0,0,0,0,0
"ENSG00000115884",465,240,654,204,757,494,428,235
"ENSG00000235411",7,10,6,5,10,10,7,11
"ENSG00000238735",0,0,0,0,0,0,0,0
"ENSG00000055917",2309,2043,2321,1576,2531,3165,2104,2497
"ENSG00000232800",0,0,0,0,0,0,0,0
"ENSG00000212171",0,0,0,0,0,0,0,0
"ENSG00000143878",1920,4415,2804,3281,2689,5255,1387,4624
"ENSG00000228950",0,0,0,0,0,1,0,0
"ENSG00000200829",0,0,0,0,0,0,0,0
"ENSG00000227047",0,0,0,0,0,0,0,0
"ENSG00000279307",41,40,42,17,50,73,33,32
"ENSG00000118960",1067,1048,1027,688,984,1442,907,1125
"ENSG00000269976",6,4,1,3,2,4,1,4
"ENSG00000231948",10,7,5,3,4,8,4,2
"ENSG00000233416",8,5,7,4,10,14,6,6
"ENSG00000143869",80,222,223,325,126,1127,119,232
"ENSG00000270100",0,0,0,0,0,0,0,0
"ENSG00000118961",365,277,340,152,486,490,296,283
"ENSG00000236436",0,0,0,0,0,0,0,0
"ENSG00000261012",0,1,0,1,0,0,0,0
"ENSG00000084674",69,154,266,280,30,372,124,280
"ENSG00000280390",0,0,0,1,0,1,0,1
"ENSG00000218819",0,0,0,0,0,1,0,0
"ENSG00000271629",0,0,0,0,0,0,0,0
"ENSG00000233005",2,0,9,2,1,5,2,1
"ENSG00000231204",0,0,0,0,0,0,0,0
"ENSG00000270654",0,0,0,0,0,0,0,0
"ENSG00000235537",0,0,0,0,0,0,0,0
"ENSG00000228538",1,0,1,0,0,0,0,0
"ENSG00000229621",0,1,2,0,1,1,2,2
"ENSG00000264192",0,0,0,0,0,0,0,0
"ENSG00000228999",0,0,0,1,0,0,0,0
"ENSG00000223691",0,0,0,0,0,0,0,0
"ENSG00000234189",0,0,0,0,0,0,0,0
"ENSG00000206882",0,0,0,0,0,0,0,0
"ENSG00000234207",0,0,0,0,0,0,0,0
"ENSG00000233587",0,0,0,0,0,0,0,0
"ENSG00000222616",0,0,0,0,0,0,0,0
"ENSG00000232451",0,0,0,0,0,0,1,0
"ENSG00000223530",0,0,0,0,0,0,0,0
"ENSG00000233714",0,0,0,0,0,1,0,0
"ENSG00000223634",0,0,0,0,0,1,0,0
"ENSG00000235497",1,2,0,3,3,3,2,2
"ENSG00000119771",671,813,1098,685,1139,2019,689,1079
"ENSG00000224361",2,0,2,0,1,0,0,0
"ENSG00000279526",0,5,5,6,1,1,0,3
"ENSG00000283031",15,19,20,12,26,47,16,23
"ENSG00000119778",273,224,291,153,297,365,259,247
"ENSG00000224464",0,0,0,0,0,0,0,0
"ENSG00000238111",0,0,0,0,0,1,0,0
"ENSG00000173960",503,596,617,493,783,943,615,764
"ENSG00000234946",2,3,2,0,0,0,1,1
"ENSG00000243847",0,0,0,0,0,0,0,0
"ENSG00000205639",22,24,35,24,25,41,23,26
"ENSG00000163026",243,210,239,152,254,302,178,212
"ENSG00000222940",0,0,0,0,0,0,0,0
"ENSG00000119782",16,28,51,26,29,53,21,47
"ENSG00000115128",648,547,857,453,900,1033,531,604
"ENSG00000219626",94,49,106,51,85,99,59,82
"ENSG00000115129",860,644,932,501,1053,860,739,607
"ENSG00000176732",14,7,13,4,24,22,9,12
"ENSG00000276087",0,1,0,0,0,1,1,0
"ENSG00000232642",0,0,2,1,2,2,2,0
"ENSG00000186453",0,1,5,1,6,2,2,3
"ENSG00000223754",0,0,1,0,1,0,0,1
"ENSG00000198399",1208,1001,1406,734,1661,1673,1203,1133
"ENSG00000242628",0,0,1,2,0,0,0,0
"ENSG00000251805",0,0,0,0,0,0,0,0
"ENSG00000232963",0,0,0,0,0,0,0,0
"ENSG00000233747",66,52,12,5,11,26,10,19
"ENSG00000084676",1302,1116,1326,827,1379,1255,1145,1259
"ENSG00000202430",0,0,0,0,0,0,0,0
"ENSG00000206732",0,0,0,0,0,0,0,0
"ENSG00000184924",159,146,223,124,201,228,142,117
"ENSG00000138092",149,106,196,73,147,156,141,79
"ENSG00000138031",878,909,1007,981,1333,2232,1168,1707
"ENSG00000271936",6,7,16,1,6,7,10,5
"ENSG00000115137",123,105,181,75,173,221,145,131
"ENSG00000237953",0,0,0,0,0,1,0,0
"ENSG00000202479",0,0,0,0,0,0,0,0
"ENSG00000224165",12,6,29,5,22,13,9,4
"ENSG00000207069",0,0,0,0,0,0,0,0
"ENSG00000084710",44,7,23,1,31,6,44,8
"ENSG00000276653",0,0,0,0,0,0,0,0
"ENSG00000229593",0,0,0,1,0,0,0,0
"ENSG00000115138",3,5,3,0,3,2,1,1
"ENSG00000230452",0,0,0,0,0,1,0,1
"ENSG00000119772",548,283,551,223,633,478,449,350
"ENSG00000221445",0,0,1,0,0,1,0,0
"ENSG00000235072",4,4,2,3,0,3,3,4
"ENSG00000138101",120,82,142,49,159,115,88,72
"ENSG00000224220",0,0,1,0,1,1,0,0
"ENSG00000201160",0,0,0,0,0,0,0,0
"ENSG00000143970",1507,1146,1682,827,1826,2164,1505,1567
"ENSG00000187536",0,0,0,0,0,0,0,0
"ENSG00000217643",1,0,1,1,0,0,0,1
"ENSG00000218682",0,1,0,1,0,0,0,0
"ENSG00000217718",0,0,0,0,0,0,0,0
"ENSG00000084731",765,582,751,417,699,818,629,716
"ENSG00000237629",0,0,1,0,0,0,2,0
"ENSG00000268412",26,19,24,13,18,27,9,8
"ENSG00000084733",2707,2235,2837,1760,2823,3551,2173,2031
"ENSG00000199872",0,1,0,0,0,0,0,0
"ENSG00000235440",0,0,1,0,0,0,0,0
"ENSG00000231655",0,1,0,0,0,0,0,1
"ENSG00000214465",0,0,1,3,1,0,1,0
"ENSG00000227133",0,0,0,0,0,0,0,0
"ENSG00000237951",0,0,0,0,0,0,0,0
"ENSG00000157833",158,130,245,134,192,333,186,172
"ENSG00000084754",4214,4524,5272,3504,5321,6292,3929,5071
"ENSG00000138029",2367,2355,2439,1829,2723,3104,2376,2942
"ENSG00000173567",34,12,33,8,16,25,33,18
"ENSG00000138018",328,256,320,195,364,497,235,257
"ENSG00000157856",1,0,0,0,1,1,0,2
"ENSG00000115155",1,2,1,1,0,0,0,0
"ENSG00000173557",0,0,0,0,0,0,0,0
"ENSG00000157884",0,0,0,0,0,1,0,0
"ENSG00000225378",0,0,0,0,0,0,0,0
"ENSG00000225024",0,2,0,0,0,0,0,0
"ENSG00000171303",0,0,0,0,7,31,0,1
"ENSG00000213699",876,936,1112,775,1147,1578,813,1131
"ENSG00000115163",6,11,10,6,5,10,6,10
"ENSG00000145835",0,0,0,0,0,0,0,0
"ENSG00000157851",0,0,0,0,0,0,0,0
"ENSG00000230286",0,0,0,0,0,0,1,0
"ENSG00000084764",449,228,458,161,458,278,320,222
"ENSG00000205500",0,1,3,2,0,0,1,0
"ENSG00000119777",2024,1940,2211,1443,2370,3688,1783,1953
"ENSG00000084693",666,458,675,390,869,801,515,560
"ENSG00000231636",0,1,1,0,0,0,2,0
"ENSG00000272056",1,1,4,2,9,8,0,1
"ENSG00000229122",1,7,11,6,17,9,6,5
"ENSG00000272148",4,8,8,9,20,8,5,5
"ENSG00000228474",2264,1787,2764,1382,2703,3438,1891,1887
"ENSG00000138080",14498,16057,12639,8066,10903,17038,10772,11332
"ENSG00000138030",14,46,34,32,20,38,18,21
"ENSG00000138028",268,450,462,296,142,316,89,170
"ENSG00000143994",2,10,16,4,4,10,5,5
"ENSG00000138073",1318,2929,1410,1511,1161,3064,798,1626
"ENSG00000186143",0,1,0,0,0,0,0,0
"ENSG00000163792",0,0,1,0,0,0,0,0
"ENSG00000236099",0,0,0,0,0,0,0,0
"ENSG00000138074",251,628,308,397,397,984,217,453
"ENSG00000138085",1768,1609,1842,1188,2014,2051,1582,1788
"ENSG00000084774",1077,1260,1109,666,1114,1866,902,934
"ENSG00000115194",6,8,6,4,4,8,3,3
"ENSG00000163793",0,0,0,0,1,0,0,1
"ENSG00000138100",1,0,0,1,1,1,2,0
"ENSG00000163794",17,17,16,8,10,9,11,14
"ENSG00000115204",1220,1032,1304,719,1285,1417,1090,967
"ENSG00000115207",673,583,652,400,752,894,548,581
"ENSG00000234945",1,3,1,1,1,1,1,1
"ENSG00000234072",52,45,66,32,57,57,50,42
"ENSG00000115211",570,598,603,381,662,777,534,600
"ENSG00000115234",2196,1991,2277,1377,2255,2657,1844,1892
"ENSG00000163795",255,266,337,141,299,414,201,213
"ENSG00000115241",1260,1213,1402,794,1554,1764,1069,1131
"ENSG00000213453",383,365,300,247,422,452,201,245
"ENSG00000115216",2139,2094,2556,1457,2627,2844,2004,2031
"ENSG00000157992",11,6,11,4,9,6,4,6
"ENSG00000138002",706,484,735,299,715,714,569,482
"ENSG00000235267",0,0,0,1,2,2,0,0
"ENSG00000200003",0,0,0,0,0,0,0,0
"ENSG00000115226",511,468,522,320,602,671,422,441
"ENSG00000084734",5,8,5,1,3,5,6,3
"ENSG00000221843",84,37,131,37,117,120,54,38
"ENSG00000243943",382,299,424,197,472,385,305,233
"ENSG00000259080",0,0,0,0,0,0,0,0
"ENSG00000176714",68,44,93,37,68,53,62,60
"ENSG00000198522",449,419,551,348,572,672,385,404
"ENSG00000206731",0,0,0,0,0,0,0,0
"ENSG00000119760",866,711,972,483,1024,986,670,718
"ENSG00000163798",580,472,668,392,708,793,443,509
"ENSG00000205334",0,1,1,1,1,2,4,2
"ENSG00000243147",363,389,512,273,486,641,283,338
"ENSG00000171174",43,30,46,13,40,41,30,24
"ENSG00000158019",598,478,750,438,741,791,512,561
"ENSG00000270846",0,0,0,0,0,0,0,0
"ENSG00000265321",3,0,8,1,1,0,4,2
"ENSG00000270528",0,0,2,0,1,1,0,0
"ENSG00000277035",0,0,0,0,0,0,0,0
"ENSG00000223522",1,2,4,6,5,1,6,1
"ENSG00000225991",0,0,0,0,0,0,0,0
"ENSG00000229951",3,8,13,14,35,44,14,31
"ENSG00000075426",2978,2837,3188,2114,3900,5152,2102,3292
"ENSG00000270640",0,2,2,0,2,1,0,0
"ENSG00000270210",2,4,3,3,6,3,2,8
"ENSG00000227938",1,0,1,0,0,0,0,0
"ENSG00000163803",39,113,72,113,63,114,58,220
"ENSG00000242915",0,0,0,0,0,0,0,0
"ENSG00000230730",0,2,3,3,0,0,1,3
"ENSG00000222232",0,0,0,0,0,0,0,0
"ENSG00000226833",8,10,16,4,4,6,8,6
"ENSG00000213639",2871,4818,3344,4928,3009,5387,2602,6107
"ENSG00000163806",15,9,15,9,12,8,14,8
"ENSG00000273233",1,0,3,2,0,1,1,1
"ENSG00000171103",133,146,132,80,136,183,100,117
"ENSG00000163811",757,585,743,421,915,1133,607,597
"ENSG00000264994",0,0,0,0,0,0,0,0
"ENSG00000265145",0,0,0,0,0,1,0,0
"ENSG00000222224",0,0,0,0,0,0,0,0
"ENSG00000265706",0,0,0,0,1,0,0,0
"ENSG00000189350",2,5,16,34,3,0,6,3
"ENSG00000200283",0,0,0,0,0,0,0,0
"ENSG00000179270",1,1,4,0,0,0,2,0
"ENSG00000229224",0,2,1,0,0,0,0,0
"ENSG00000115295",1429,1327,1618,1529,1913,3119,1693,2136
"ENSG00000171094",2,2,2,1,3,1,2,2
"ENSG00000242699",0,0,0,0,0,0,0,0
"ENSG00000230737",0,0,0,0,0,0,0,0
"ENSG00000197644",0,0,0,0,0,0,0,0
"ENSG00000233862",4,1,3,3,2,4,1,2
"ENSG00000225943",0,0,0,0,0,0,0,0
"ENSG00000119801",2087,1955,2380,1848,2427,2833,2046,2510
"ENSG00000207187",0,0,0,0,0,0,0,0
"ENSG00000231712",0,0,0,0,0,0,0,0
"ENSG00000213626",6147,13944,15383,18142,3456,22421,5510,16934
"ENSG00000235997",208,236,693,518,73,372,220,382
"ENSG00000280154",0,0,0,0,0,0,0,0
"ENSG00000172954",489,773,968,1056,415,1259,569,940
"ENSG00000278908",0,0,0,0,0,0,0,1
"ENSG00000162949",0,0,0,0,0,0,0,0
"ENSG00000230118",0,0,0,0,0,0,0,0
"ENSG00000285984",0,0,2,0,0,0,0,0
"ENSG00000158089",31,42,40,18,19,36,23,20
"ENSG00000234579",0,0,0,0,0,0,0,0
"ENSG00000214711",13,8,10,2,9,9,10,11
"ENSG00000201671",0,0,0,0,0,0,0,0
"ENSG00000013016",1993,3303,1826,1011,1818,3308,1185,1515
"ENSG00000213620",0,0,1,0,0,0,0,0
"ENSG00000158125",11,20,26,31,12,60,8,21
"ENSG00000277893",0,1,2,0,0,3,0,1
"ENSG00000228563",0,0,0,0,0,0,0,0
"ENSG00000270422",0,0,0,0,0,0,0,0
"ENSG00000223647",0,0,0,0,0,0,0,0
"ENSG00000237007",0,0,1,0,0,1,0,0
"ENSG00000242272",0,0,0,0,1,1,1,0
"ENSG00000273165",1,3,0,1,0,0,0,0
"ENSG00000162959",107,74,99,48,102,117,87,72
"ENSG00000162961",318,380,421,357,423,633,277,363
"ENSG00000271228",5,4,2,1,0,2,0,4
"ENSG00000021574",500,474,568,370,520,547,481,553
"ENSG00000272716",5,2,3,0,4,3,3,2
"ENSG00000152683",667,590,891,515,780,1024,653,693
"ENSG00000229816",14,11,17,11,9,26,13,9
"ENSG00000201113",0,0,0,0,0,0,0,0
"ENSG00000091106",3,4,13,9,8,11,11,8
"ENSG00000119820",1269,1187,1201,1075,1207,1564,1118,1494
"ENSG00000272754",0,0,1,0,1,0,0,0
"ENSG00000115760",2996,2771,3113,2096,3469,5326,2641,3474
"ENSG00000230046",0,0,0,0,0,0,0,0
"ENSG00000276334",30,29,38,29,24,41,19,24
"ENSG00000276517",6,12,9,11,10,16,9,6
"ENSG00000207653",0,0,0,0,0,0,0,0
"ENSG00000274159",0,0,0,0,0,0,0,0
"ENSG00000279897",0,0,1,1,0,1,2,0
"ENSG00000279544",1,2,1,1,0,2,0,0
"ENSG00000018699",248,209,287,195,324,406,297,254
"ENSG00000265057",0,0,0,0,0,0,0,0
"ENSG00000230876",0,0,1,1,0,1,0,1
"ENSG00000236854",0,0,0,0,0,0,0,0
"ENSG00000206951",0,0,0,0,0,0,0,0
"ENSG00000049323",13827,20815,19183,16590,18144,31072,13061,24253
"ENSG00000223951",0,0,0,0,0,0,0,0
"ENSG00000285577",0,0,0,0,0,1,1,0
"ENSG00000212204",0,0,0,0,0,0,0,0
"ENSG00000252246",0,0,0,0,0,1,0,0
"ENSG00000283591",0,0,0,0,0,0,0,0
"ENSG00000152689",2,5,11,10,4,29,10,14
"ENSG00000237133",2,0,1,1,1,0,1,1
"ENSG00000119812",1010,977,1165,673,1294,1628,869,852
"ENSG00000238038",0,0,0,0,0,0,0,0
"ENSG00000187999",1,1,0,1,0,1,0,0
"ENSG00000228262",0,0,0,0,1,0,0,0
"ENSG00000239649",0,0,0,0,0,0,0,0
"ENSG00000235064",0,0,0,0,0,1,0,0
"ENSG00000237790",0,0,0,0,0,0,0,0
"ENSG00000285754",0,0,0,0,0,0,0,0
"ENSG00000272027",0,0,0,0,0,0,0,0
"ENSG00000232153",0,0,0,0,0,0,0,0
"ENSG00000226994",0,0,0,0,0,1,0,0
"ENSG00000264352",1,0,0,0,0,0,0,0
"ENSG00000237320",0,0,0,0,0,0,0,0
"ENSG00000196085",0,0,0,0,0,0,0,0
"ENSG00000265301",0,0,0,0,0,0,0,0
"ENSG00000207255",0,0,0,0,0,0,0,0
"ENSG00000229013",0,0,0,0,0,0,0,0
"ENSG00000234587",0,0,0,0,0,0,0,0
"ENSG00000233752",0,0,0,0,0,0,0,0
"ENSG00000260025",42,24,44,46,27,57,33,32
"ENSG00000150938",5809,8184,12585,12740,6739,22843,7254,16483
"ENSG00000273090",0,0,0,0,0,0,0,0
"ENSG00000171055",1169,1093,1411,954,1664,1868,1139,1167
"ENSG00000270677",0,0,0,0,0,0,0,0
"ENSG00000205221",50,102,228,189,138,104,330,472
"ENSG00000279519",42,47,42,39,49,57,42,61
"ENSG00000115808",785,733,893,572,852,1023,869,868
"ENSG00000252756",0,0,2,0,1,0,0,0
"ENSG00000008869",737,646,780,471,798,947,673,731
"ENSG00000152133",293,235,402,238,422,394,245,290
"ENSG00000055332",2182,1625,2203,1141,2364,2609,1825,1683
"ENSG00000224891",0,0,0,0,0,0,2,1
"ENSG00000138068",1,0,1,0,0,0,0,0
"ENSG00000233159",0,0,0,0,0,0,0,0
"ENSG00000218739",694,650,853,520,866,1032,639,672
"ENSG00000115816",620,622,630,426,747,874,533,564
"ENSG00000272054",20,15,28,13,31,24,16,17
"ENSG00000003509",293,284,365,194,399,411,255,256
"ENSG00000115825",1935,1812,2123,1145,2337,2076,1582,1757
"ENSG00000232028",0,0,1,1,0,1,2,2
"ENSG00000207364",0,0,0,0,0,0,0,0
"ENSG00000285925",0,0,0,1,0,0,0,2
"ENSG00000115828",135,385,209,314,381,464,210,634
"ENSG00000253078",0,0,0,0,0,0,0,0
"ENSG00000236213",0,0,0,0,1,0,0,0
"ENSG00000163171",543,1346,1347,2177,861,2510,646,2219
"ENSG00000236572",0,0,0,0,0,0,0,0
"ENSG00000225402",2,0,0,0,1,0,1,0
"ENSG00000237803",0,0,4,2,9,4,0,2
"ENSG00000115841",132,203,159,156,185,305,107,226
"ENSG00000235848",0,1,2,3,1,0,0,1
"ENSG00000138061",1238,1924,1844,1010,2677,2197,1139,1243
"ENSG00000232973",16,25,20,9,25,25,7,9
"ENSG00000280276",0,0,1,0,0,2,0,1
"ENSG00000229160",1,0,2,1,1,4,3,1
"ENSG00000199603",0,0,0,1,0,0,0,0
"ENSG00000273006",0,0,2,0,0,1,1,0
"ENSG00000227292",0,0,0,1,1,0,1,0
"ENSG00000227770",0,0,0,0,0,1,1,0
"ENSG00000213594",0,0,0,0,0,0,0,0
"ENSG00000119787",360,474,434,330,382,541,329,351
"ENSG00000231367",17,7,14,3,3,0,4,7
"ENSG00000235009",0,0,0,0,0,0,0,0
"ENSG00000213553",6932,6958,5744,2801,5184,5790,3745,3936
"ENSG00000271443",1,0,0,0,0,0,0,0
"ENSG00000143889",904,602,851,400,865,911,629,519
"ENSG00000235586",0,0,0,0,0,3,0,1
"ENSG00000143891",761,308,777,220,789,390,752,366
"ENSG00000232518",0,0,0,0,0,0,0,0
"ENSG00000115875",821,715,1087,519,870,1184,765,696
"ENSG00000152147",130,110,145,85,151,157,144,112
"ENSG00000227238",0,0,0,0,1,0,1,0
"ENSG00000232114",1,0,0,0,0,0,0,0
"ENSG00000163214",541,382,674,361,719,745,461,466
"ENSG00000223922",1,2,2,1,7,0,2,2
"ENSG00000225284",0,0,0,0,0,0,0,0
"ENSG00000188010",178,154,207,143,200,269,150,168
"ENSG00000207295",0,0,0,0,0,1,0,1
"ENSG00000214694",17,9,23,10,17,14,22,17
"ENSG00000265905",0,0,0,0,1,0,0,0
"ENSG00000269210",2,1,2,1,0,0,2,3
"ENSG00000115904",2893,2720,3559,2688,4371,3783,2552,3568
"ENSG00000229692",28,39,47,35,66,62,31,37
"ENSG00000206985",0,0,1,0,0,0,0,0
"ENSG00000225900",0,0,1,0,0,0,0,0
"ENSG00000202309",0,0,0,0,0,0,0,0
"ENSG00000205111",2,12,7,7,7,6,6,9
"ENSG00000011566",880,1189,1295,1207,1358,3046,856,1722
"ENSG00000252473",0,1,3,0,3,3,1,3
"ENSG00000273035",0,1,0,1,1,6,0,2
"ENSG00000231312",190,233,362,276,286,558,232,318
"ENSG00000152154",40,59,140,82,84,129,72,68
"ENSG00000138050",184,132,156,75,154,164,154,101
"ENSG00000227028",15,12,53,15,31,19,14,17
"ENSG00000235653",0,0,0,0,0,0,0,0
"ENSG00000183023",1017,350,1611,580,1237,941,1401,825
"ENSG00000285898",0,0,1,0,0,0,0,0
"ENSG00000233128",0,0,0,0,0,1,0,0
"ENSG00000237442",0,0,1,0,0,0,0,1
"ENSG00000236090",29,33,40,32,37,145,2,0
"ENSG00000236533",9,10,0,1,6,4,4,1
"ENSG00000207218",0,0,0,0,0,0,0,0
"ENSG00000223245",0,0,0,0,0,0,0,0
"ENSG00000214691",0,0,1,0,0,0,0,0
"ENSG00000234362",4,17,30,21,16,27,7,20
"ENSG00000205086",0,3,1,2,0,2,0,0
"ENSG00000226398",0,0,0,0,0,0,1,0
"ENSG00000162878",571,2301,1462,1811,676,1875,810,2688
"ENSG00000224875",0,1,1,0,4,0,1,2
"ENSG00000143924",965,693,1207,546,1286,1649,878,708
"ENSG00000115944",1711,1489,1648,913,1683,1835,1357,1383
"ENSG00000221300",0,0,0,0,0,0,0,0
"ENSG00000171126",1,0,0,0,0,1,0,0
"ENSG00000232526",0,0,0,0,0,0,0,0
"ENSG00000236913",0,0,0,0,1,0,0,0
"ENSG00000057935",810,620,1002,487,1098,1093,827,775
"ENSG00000273913",0,0,0,0,0,0,0,0
"ENSG00000215263",0,0,0,0,0,0,0,0
"ENSG00000226523",0,0,0,0,0,0,0,0
"ENSG00000200550",0,1,3,0,0,3,1,1
"ENSG00000162881",9,6,10,0,14,9,11,0
"ENSG00000162882",69,39,43,12,84,53,43,28
"ENSG00000226491",3,2,4,0,2,2,1,1
"ENSG00000232202",3,1,2,2,4,6,11,2
"ENSG00000224739",0,0,1,1,0,0,0,1
"ENSG00000231826",0,0,0,0,1,1,0,2
"ENSG00000233978",0,0,0,0,0,0,0,0
